date,UPS,dcf,Deviation
2018-01-16,132.88,137.80428571428573,-0.03573390833791201
2018-01-17,134.01,137.3842857142857,-0.02456092919755848
2018-01-18,133.59,136.87428571428572,-0.023994906692272333
2018-01-19,133.08,136.65428571428572,-0.026155679608605653
2018-01-22,132.86,135.86428571428573,-0.022112402081909455
2018-01-23,132.07,135.4842857142857,-0.025200603127405352
2018-01-24,131.69,135.08428571428573,-0.02512716928055514
2018-01-25,131.29,136.5142857142857,-0.03826915027208033
2018-01-26,132.72,134.43428571428572,-0.012751849018107664
2018-01-29,130.64,131.90428571428572,-0.009584872147552992
2018-01-30,128.11,131.11428571428573,-0.022913488777511426
2018-01-31,127.32,123.30428571428571,0.03256751590142848
2018-02-01,119.51,120.26428571428572,-0.006271901170042171
2018-02-02,116.47,117.09428571428572,-0.00533147890588781
2018-02-05,113.3,116.50428571428571,-0.027503586624649023
2018-02-06,112.71,115.70428571428572,-0.025878779647623973
2018-02-07,111.91,113.07428571428571,-0.010296644430968227
2018-02-08,109.28,110.18428571428572,-0.008207029781275632
2018-02-09,106.39,110.10428571428571,-0.03373425194296309
2018-02-12,106.31,111.35428571428571,-0.04529943038949036
2018-02-13,107.56,110.39428571428572,-0.02567420673947929
2018-02-14,106.6,112.10428571428571,-0.04909969033935235
2018-02-15,108.31,110.19428571428571,-0.017099668118647493
2018-02-16,106.4,108.50428571428571,-0.019393572340789644
2018-02-20,104.71,108.49428571428571,-0.03488004634872144
2018-02-21,104.7,108.87428571428572,-0.038340418831680045
2018-02-22,105.08,109.40428571428572,-0.03952574331117875
2018-02-23,105.61,111.86428571428571,-0.055909584317731964
2018-02-26,108.07,109.48428571428572,-0.01291770508487855
2018-02-27,105.69,108.20428571428572,-0.023236470696962108
2018-02-28,104.41,110.22428571428571,-0.05274958850136735
2018-03-01,106.43,109.16428571428571,-0.025047438330170646
2018-03-02,105.37,109.60428571428571,-0.03863248308851308
2018-03-05,105.81,113.59428571428572,-0.06852708888777104
2018-03-06,109.8,113.00428571428571,-0.028355435318508815
2018-03-07,109.21,112.59428571428572,-0.030057348761672875
2018-03-08,108.8,114.17428571428572,-0.04707089412176879
2018-03-09,110.38,112.70428571428572,-0.02062286894908305
2018-03-12,108.91,113.12428571428572,-0.03725358960435432
2018-03-13,109.33,112.55428571428571,-0.02864649439000866
2018-03-14,108.76,113.51428571428572,-0.04188270828089602
2018-03-15,109.72,114.70428571428572,-0.04345335209794132
2018-03-16,110.91,112.25428571428571,-0.011975362060627659
2018-03-19,108.46,111.82428571428571,-0.030085465717899273
2018-03-20,108.03,111.44428571428571,-0.030636705080052784
2018-03-21,107.65,108.24428571428571,-0.005490227131752179
2018-03-22,104.45,105.45428571428572,-0.009523422471483967
2018-03-23,101.66,107.49428571428571,-0.05427531031549848
2018-03-26,103.7,105.96428571428571,-0.02136838557465448
2018-03-27,102.17,106.47428571428571,-0.04042558900874793
2018-03-28,102.68,108.45428571428572,-0.05324165547037585
2018-03-29,104.66,107.9135632183908,-0.03014971539588951
2018-04-02,103.84,109.61356321839081,-0.05267197825590009
2018-04-03,105.54,110.4835632183908,-0.04474478442208585
2018-04-04,106.41,111.25356321839081,-0.0435362524873284
2018-04-05,107.18,109.4035632183908,-0.020324413145046516
2018-04-06,105.33,108.67356321839081,-0.030767034036342178
2018-04-09,104.6,110.0935632183908,-0.04989904094114306
2018-04-10,106.02,110.1635632183908,-0.03761282857360482
2018-04-11,106.09,111.06356321839081,-0.0447812322445571
2018-04-12,106.99,111.3235632183908,-0.03892763663959775
2018-04-13,107.25,113.3235632183908,-0.0535948839402991
2018-04-16,109.25,113.5935632183908,-0.03823775833178178
2018-04-17,109.52,114.97356321839081,-0.04743319303787985
2018-04-18,110.9,113.75356321839081,-0.02508548424907242
2018-04-19,109.68,112.6235632183908,-0.026136299849462863
2018-04-20,108.55,113.1835632183908,-0.04093848158367497
2018-04-23,109.11,112.2935632183908,-0.02835036245309397
2018-04-24,108.22,112.7335632183908,-0.04003743951255223
2018-04-25,108.66,117.3535632183908,-0.07408009590822906
2018-04-26,113.28,118.06356321839081,-0.04051684607843242
2018-04-27,113.99,117.5735632183908,-0.03047932817800547
2018-04-30,113.5,116.5235632183908,-0.025948084103161073
2018-05-01,112.45,115.22356321839081,-0.024071146047912828
2018-05-02,111.15,113.8835632183908,-0.024003140937456702
2018-05-03,109.81,115.3835632183908,-0.048304655038616806
2018-05-04,111.31,116.1935632183908,-0.04202955037373235
2018-05-07,112.12,115.3435632183908,-0.027947491203191954
2018-05-08,111.27,115.47356321839081,-0.036402818976329465
2018-05-09,111.4,118.06356321839081,-0.05644047186738488
2018-05-10,113.99,119.5235632183908,-0.046296839463194406
2018-05-11,115.45,120.4135632183908,-0.04122096453028734
2018-05-14,116.34,119.6835632183908,-0.027936695135736267
2018-05-15,115.61,120.39356321839081,-0.039732715691066844
2018-05-16,116.32,120.6635632183908,-0.035997306084267766
2018-05-17,116.59,119.4535632183908,-0.023972187528265576
2018-05-18,115.38,121.1535632183908,-0.04765491880732731
2018-05-21,117.08,119.4335632183908,-0.019706045394351834
2018-05-22,115.36,119.3535632183908,-0.03345994129294205
2018-05-23,115.28,119.7035632183908,-0.036954315305721686
2018-05-24,115.63,119.56356321839081,-0.03289934753120316
2018-05-25,115.49,117.9035632183908,-0.02047065544507931
2018-05-29,113.83,120.7635632183908,-0.05741436434640501
2018-05-30,116.69,120.1935632183908,-0.02914934148366044
2018-05-31,116.12,121.3235632183908,-0.04288996366702502
2018-06-01,117.25,121.0435632183908,-0.03134047872951595
2018-06-04,116.97,120.8835632183908,-0.03237465139342788
2018-06-05,116.81,121.0935632183908,-0.03537399597917057
2018-06-06,117.02,120.2635632183908,-0.026970456650288188
2018-06-07,116.19,120.67356321839081,-0.037154477739889225
2018-06-08,116.6,120.92356321839081,-0.03575451387073636
2018-06-11,116.85,122.4135632183908,-0.045448911641148726
2018-06-12,118.34,121.4035632183908,-0.025234541204361527
2018-06-13,117.33,121.2635632183908,-0.03243812992124118
2018-06-14,117.19,120.8435632183908,-0.0302338256261776
2018-06-15,116.77,120.8435632183908,-0.03370939344968649
2018-06-18,116.77,118.89356321839081,-0.01786104445780745
2018-06-19,114.82,117.72356321839081,-0.024664248507364372
2018-06-20,113.65,117.4935632183908,-0.032712968379779106
2018-06-21,113.42,117.7735632183908,-0.0369655387798522
2018-06-22,113.7,114.2735632183908,-0.005019211812750224
2018-06-25,110.2,113.64356321839081,-0.030301436534273862
2018-06-26,109.57,112.4535632183908,-0.025642257442663463
2018-06-27,108.38,109.9535632183908,-0.014311161660721994
2018-06-28,105.88,110.3035632183908,-0.04010353871916694
2018-06-29,106.23,110.72367816091953,-0.04058461781217815
2018-07-02,105.88,110.60367816091954,-0.042708147138171726
2018-07-03,105.76,111.13367816091954,-0.04835328272981798
2018-07-05,106.29,110.87367816091954,-0.041341445841337476
2018-07-06,106.03,113.43367816091954,-0.06526878331862362
2018-07-09,108.59,113.35367816091954,-0.042024910335568544
2018-07-10,108.51,112.17367816091954,-0.03266076517223382
2018-07-11,107.33,113.37367816091954,-0.05330759536919416
2018-07-12,108.53,113.81367816091954,-0.046423929410742915
2018-07-13,108.97,115.49367816091954,-0.056485153688065726
2018-07-16,110.65,115.91367816091955,-0.045410328137565736
2018-07-17,111.07,117.00367816091953,-0.05071360365918354
2018-07-18,112.16,117.68367816091954,-0.046936654659676114
2018-07-19,112.84,116.91367816091955,-0.034843469344216005
2018-07-20,112.07,117.55367816091955,-0.0466482907783875
2018-07-23,112.71,117.28367816091954,-0.03899671491069889
2018-07-24,112.44,125.04367816091954,-0.10079420524322535
2018-07-25,120.2,123.71367816091954,-0.028401695052257314
2018-07-26,118.87,123.50367816091953,-0.037518543819254235
2018-07-27,118.66,123.55367816091955,-0.039607709246388345
2018-07-30,118.71,124.73367816091954,-0.04829231567394632
2018-07-31,119.89,124.20367816091954,-0.034730679677059895
2018-08-01,119.36,123.44367816091955,-0.033081306566352664
2018-08-02,118.6,123.99367816091954,-0.04349962224622139
2018-08-03,119.15,124.38367816091954,-0.042076888529928747
2018-08-06,119.54,124.85367816091954,-0.04255924406224476
2018-08-07,120.01,125.42367816091954,-0.04316312709290615
2018-08-08,120.58,125.71367816091954,-0.04083627363402886
2018-08-09,120.87,124.11367816091953,-0.026134735582599822
2018-08-10,119.27,123.00367816091953,-0.03035419929504024
2018-08-13,118.16,123.82367816091954,-0.0457398636919758
2018-08-14,118.98,124.89367816091954,-0.04734969974461034
2018-08-15,120.05,125.95367816091954,-0.046871820236777384
2018-08-16,121.11,126.64367816091954,-0.0436948629515338
2018-08-17,121.8,127.39367816091954,-0.04390860081654746
2018-08-20,122.55,127.85367816091954,-0.041482405803329514
2018-08-21,123.01,126.71367816091954,-0.02922871638384661
2018-08-22,121.87,126.55367816091955,-0.03700941947308711
2018-08-23,121.71,127.58367816091955,-0.046037849398817055
2018-08-24,122.74,128.69367816091955,-0.046262398013638406
2018-08-27,123.85,127.59367816091954,-0.02934062419768213
2018-08-28,122.75,128.31367816091955,-0.04335997721101936
2018-08-29,123.47,127.69367816091955,-0.0330766426478597
2018-08-30,122.85,127.72367816091953,-0.038157984729966676
2018-08-31,122.88,129.18367816091953,-0.04879624307543917
2018-09-04,124.34,129.50367816091955,-0.03987283013308107
2018-09-05,124.66,128.54367816091954,-0.03021290674487853
2018-09-06,123.7,127.83367816091955,-0.03233637817818236
2018-09-07,122.99,129.18367816091953,-0.0479447423164735
2018-09-10,124.34,127.91367816091955,-0.027938201858473177
2018-09-11,123.07,128.14367816091954,-0.03959366730950353
2018-09-12,123.3,124.54367816091954,-0.00998587948649321
2018-09-13,119.7,125.23367816091954,-0.04418682132620122
2018-09-14,120.39,123.93367816091954,-0.02859334293555227
2018-09-17,119.09,123.08367816091955,-0.032446854210013254
2018-09-18,118.24,123.09367816091954,-0.039430767147719537
2018-09-19,118.25,123.96367816091954,-0.04609155073232429
2018-09-20,119.12,123.33367816091955,-0.03416486253999296
2018-09-21,118.49,122.17367816091954,-0.030151160351148842
2018-09-24,117.33,121.10367816091954,-0.031160722929531315
2018-09-25,116.26,121.54367816091954,-0.04347143546144894
2018-09-26,116.7,121.57367816091954,-0.04008826774549468
2018-09-27,116.73,121.59367816091954,-0.03999943281987772
2018-09-28,116.75,122.16919540229885,-0.044358116499446765
2018-10-01,117.46,121.69919540229886,-0.03483338890027521
2018-10-02,116.99,122.48919540229885,-0.044895350844925574
2018-10-03,117.78,122.01919540229885,-0.03474203700755574
2018-10-04,117.31,121.94919540229886,-0.038042033709157264
2018-10-05,117.24,123.48919540229885,-0.050605199766185494
2018-10-08,118.78,122.62919540229885,-0.031388898782799046
2018-10-09,117.92,121.35919540229885,-0.028338976629649792
2018-10-10,116.65,118.46919540229885,-0.015355851756409744
2018-10-11,113.76,120.34919540229885,-0.05475063942282887
2018-10-12,115.64,120.47919540229886,-0.04016623273537001
2018-10-15,115.77,122.18919540229885,-0.05253488560231634
2018-10-16,117.48,122.71919540229885,-0.042692550135483565
2018-10-17,118.01,119.43919540229885,-0.011965882702784314
2018-10-18,114.73,121.19919540229886,-0.053376554034253454
2018-10-19,116.49,120.34919540229885,-0.03206664896594014
2018-10-22,115.64,118.94919540229886,-0.027820242004217066
2018-10-23,114.24,112.63919540229885,0.014211790061033014
2018-10-24,107.93,112.52919540229885,-0.040871130250744625
2018-10-25,107.82,110.01919540229885,-0.019989197287411775
2018-10-26,105.31,109.83919540229886,-0.04123478313647644
2018-10-29,105.13,111.77919540229885,-0.05948508913817163
2018-10-30,107.07,111.24919540229885,-0.03756607305954951
2018-10-31,106.54,112.22919540229886,-0.05069265071272455
2018-11-01,107.52,110.69919540229886,-0.028719227730112595
2018-11-02,105.99,111.52919540229885,-0.04966587791042809
2018-11-05,106.82,113.35919540229885,-0.057685619407336075
2018-11-06,108.65,115.83919540229886,-0.06206185546551357
2018-11-07,111.13,116.20919540229885,-0.04370734505746676
2018-11-08,111.5,114.21919540229885,-0.023806816294944078
2018-11-09,109.51,112.42919540229884,-0.0259647451167222
2018-11-12,107.72,114.10919540229885,-0.05599194157642917
2018-11-13,109.4,114.20919540229885,-0.04210865320746349
2018-11-14,109.5,115.15919540229885,-0.049142366638885715
2018-11-15,110.45,114.79919540229885,-0.037885242897893634
2018-11-16,110.09,115.99919540229885,-0.05094169301610296
2018-11-19,111.29,113.21919540229885,-0.017039472815929213
2018-11-20,108.51,113.47919540229886,-0.04378948391978277
2018-11-21,108.77,113.39919540229884,-0.040822118586257616
2018-11-23,108.69,115.34919540229885,-0.05773074861141281
2018-11-26,110.64,116.21919540229885,-0.04800579958402029
2018-11-27,111.51,118.25919540229886,-0.05707121022884665
2018-11-28,113.55,117.96919540229885,-0.03746058780199779
2018-11-29,113.26,119.99919540229885,-0.05616033823981581
2018-11-30,115.29,119.97919540229886,-0.03908340430668533
2018-12-03,115.27,111.47919540229886,0.034004592372784304
2018-12-04,106.77,112.74919540229885,-0.05303093632699174
2018-12-06,108.04,110.02919540229885,-0.018078796223363836
2018-12-07,105.32,109.10919540229885,-0.034728469844614196
2018-12-10,104.4,108.28919540229884,-0.0359148979531182
2018-12-11,103.58,105.91919540229885,-0.0220847164993484
2018-12-12,101.21,105.48919540229885,-0.040565248279499144
2018-12-13,100.78,103.36919540229886,-0.025048036721404876
2018-12-14,98.66,101.57919540229885,-0.028738122907329022
2018-12-17,96.87,101.98919540229885,-0.05019350708774639
2018-12-18,97.28,99.02919540229885,-0.017663431427397458
2018-12-19,94.32,98.64919540229884,-0.0438847512607079
2018-12-20,93.94,98.20919540229885,-0.04347042438145177
2018-12-21,93.5,94.59919540229885,-0.011619500542518701
2018-12-24,89.89,101.31919540229885,-0.11280385080949351
2018-12-26,96.61,102.48919540229885,-0.05736405071013928
2018-12-27,97.78,101.23919540229885,-0.0341685390579497
2018-12-28,96.53,102.23919540229885,-0.05584155254581036
2018-12-31,97.53,102.06632183908046,-0.044444844855215826
2019-01-02,97.21,99.30632183908045,-0.0211096514326391
2019-01-03,94.45,102.59632183908046,-0.07940169484689463
2019-01-04,97.74,102.26632183908046,-0.04426014114600496
2019-01-07,97.41,102.27632183908047,-0.04758014124458876
2019-01-08,97.42,102.77632183908047,-0.05211630211350626
2019-01-09,97.92,103.76632183908046,-0.056341226473719086
2019-01-10,98.91,102.76632183908046,-0.03752515191814487
2019-01-11,97.91,103.99632183908047,-0.058524395204074486
2019-01-14,99.14,102.41632183908045,-0.031990231442096784
2019-01-15,97.56,101.84632183908046,-0.04208617220220234
2019-01-16,96.99,104.43632183908046,-0.07130011578303241
2019-01-17,99.58,106.45632183908046,-0.06459289331332263
2019-01-18,101.6,107.53632183908046,-0.05520294666544101
2019-01-22,102.68,105.77632183908047,-0.02927235306774001
2019-01-23,100.92,104.55632183908045,-0.03477859372938741
2019-01-24,99.7,105.68632183908046,-0.056642351961073256
2019-01-25,100.83,105.18632183908046,-0.04141528825149898
2019-01-28,100.33,106.15632183908046,-0.05488436051799561
2019-01-29,101.3,106.04632183908046,-0.04475706235509758
2019-01-30,101.19,110.25632183908046,-0.08222949657537815
2019-01-31,105.4,110.94632183908045,-0.04999103843320718
2019-02-01,106.09,111.43632183908046,-0.04797647437431407
2019-02-04,106.58,112.51632183908046,-0.05275965070712607
2019-02-05,107.66,113.67632183908046,-0.05292502204282379
2019-02-06,108.82,112.79632183908046,-0.03525222963168284
2019-02-07,107.94,112.95632183908046,-0.04440939433409319
2019-02-08,108.1,113.78632183908046,-0.04997368530043711
2019-02-11,108.93,115.51632183908046,-0.057016374259695524
2019-02-12,110.66,116.86632183908046,-0.053106162163863435
2019-02-13,112.01,116.65632183908046,-0.039829147412085764
2019-02-14,111.8,115.72632183908046,-0.03392764737256648
2019-02-15,110.87,115.62632183908046,-0.041135286182500286
2019-02-19,110.77,115.92632183908046,-0.044479301657116777
2019-02-20,111.07,116.61632183908046,-0.04756042508984171
2019-02-21,111.76,115.21632183908046,-0.02999854346945574
2019-02-22,110.36,115.71632183908046,-0.046288386581533114
2019-02-25,110.86,115.89632183908046,-0.04345540703244477
2019-02-26,111.04,115.98632183908046,-0.04264573408874006
2019-02-27,111.13,115.05632183908045,-0.03412521603612417
2019-02-28,110.2,116.98632183908046,-0.05800953250257179
2019-03-01,112.13,115.33632183908045,-0.027799758028992705
2019-03-04,110.48,114.82632183908046,-0.037851267631575536
2019-03-05,109.97,113.70632183908046,-0.032859402877952415
2019-03-06,108.85,111.71632183908046,-0.025657144738520876
2019-03-07,106.86,111.53632183908046,-0.04192644837102699
2019-03-08,106.68,113.68632183908046,-0.06162853829502635
2019-03-11,108.83,113.86632183908046,-0.04423012667606796
2019-03-12,109.01,115.71632183908046,-0.05795484796350969
2019-03-13,110.86,115.73632183908046,-0.042133029299656566
2019-03-14,110.88,114.37632183908046,-0.03056858082916447
